annotation_id,frame_index,timestamp_seconds,timestamp_hms,interaction_type,x1,y1,x2,y2,width,height,source_keyframe_index,source_keyframe_number,block_start_frame,block_end_frame,is_keyframe
245,332,11.066667,00:00:11.067,Touching Shelf,831,946,888,973,57,27,312,313,312,335,False
246,332,11.066667,00:00:11.067,Touching Shelf,766,883,822,918,56,35,312,313,312,335,False
247,332,11.066667,00:00:11.067,No Interaction,1316,790,1425,860,109,70,312,313,312,335,False
248,332,11.066667,00:00:11.067,Touching Shelf,1274,668,1370,752,96,84,312,313,312,335,False
249,332,11.066667,00:00:11.067,Touching Shelf,1688,670,1852,766,164,96,312,313,312,335,False
232,333,11.1,00:00:11.100,No Interaction,935,219,1040,288,105,69,312,313,312,335,False
233,333,11.1,00:00:11.100,No Interaction,698,215,789,276,91,61,312,313,312,335,False
234,333,11.1,00:00:11.100,Holding Object,809,210,915,280,106,70,312,313,312,335,False
235,333,11.1,00:00:11.100,Holding Object,1111,138,1240,244,129,106,312,313,312,335,False
236,333,11.1,00:00:11.100,No Interaction,1290,83,1364,162,74,79,312,313,312,335,False
237,333,11.1,00:00:11.100,No Interaction,1440,82,1524,127,84,45,312,313,312,335,False
238,333,11.1,00:00:11.100,No Interaction,1538,146,1612,231,74,85,312,313,312,335,False
239,333,11.1,00:00:11.100,Holding Object,1638,211,1902,451,264,240,312,313,312,335,False
240,333,11.1,00:00:11.100,No Interaction,464,282,562,403,98,121,312,313,312,335,False
241,333,11.1,00:00:11.100,Holding Object,430,194,491,288,61,94,312,313,312,335,False
242,333,11.1,00:00:11.100,No Interaction,604,571,668,634,64,63,312,313,312,335,False
243,333,11.1,00:00:11.100,Holding Object,422,922,592,1012,170,90,312,313,312,335,False
244,333,11.1,00:00:11.100,Touching Shelf,809,964,856,1010,47,46,312,313,312,335,False
245,333,11.1,00:00:11.100,Touching Shelf,831,946,888,973,57,27,312,313,312,335,False
246,333,11.1,00:00:11.100,Touching Shelf,766,883,822,918,56,35,312,313,312,335,False
247,333,11.1,00:00:11.100,No Interaction,1316,790,1425,860,109,70,312,313,312,335,False
248,333,11.1,00:00:11.100,Touching Shelf,1274,668,1370,752,96,84,312,313,312,335,False
249,333,11.1,00:00:11.100,Touching Shelf,1688,670,1852,766,164,96,312,313,312,335,False
232,334,11.133333,00:00:11.133,No Interaction,935,219,1040,288,105,69,312,313,312,335,False
233,334,11.133333,00:00:11.133,No Interaction,698,215,789,276,91,61,312,313,312,335,False
234,334,11.133333,00:00:11.133,Holding Object,809,210,915,280,106,70,312,313,312,335,False
235,334,11.133333,00:00:11.133,Holding Object,1111,138,1240,244,129,106,312,313,312,335,False
236,334,11.133333,00:00:11.133,No Interaction,1290,83,1364,162,74,79,312,313,312,335,False
237,334,11.133333,00:00:11.133,No Interaction,1440,82,1524,127,84,45,312,313,312,335,False
238,334,11.133333,00:00:11.133,No Interaction,1538,146,1612,231,74,85,312,313,312,335,False
239,334,11.133333,00:00:11.133,Holding Object,1638,211,1902,451,264,240,312,313,312,335,False
240,334,11.133333,00:00:11.133,No Interaction,464,282,562,403,98,121,312,313,312,335,False
241,334,11.133333,00:00:11.133,Holding Object,430,194,491,288,61,94,312,313,312,335,False
242,334,11.133333,00:00:11.133,No Interaction,604,571,668,634,64,63,312,313,312,335,False
243,334,11.133333,00:00:11.133,Holding Object,422,922,592,1012,170,90,312,313,312,335,False
244,334,11.133333,00:00:11.133,Touching Shelf,809,964,856,1010,47,46,312,313,312,335,False
245,334,11.133333,00:00:11.133,Touching Shelf,831,946,888,973,57,27,312,313,312,335,False
246,334,11.133333,00:00:11.133,Touching Shelf,766,883,822,918,56,35,312,313,312,335,False
247,334,11.133333,00:00:11.133,No Interaction,1316,790,1425,860,109,70,312,313,312,335,False
248,334,11.133333,00:00:11.133,Touching Shelf,1274,668,1370,752,96,84,312,313,312,335,False
249,334,11.133333,00:00:11.133,Touching Shelf,1688,670,1852,766,164,96,312,313,312,335,False
232,335,11.166667,00:00:11.167,No Interaction,935,219,1040,288,105,69,312,313,312,335,False
233,335,11.166667,00:00:11.167,No Interaction,698,215,789,276,91,61,312,313,312,335,False
234,335,11.166667,00:00:11.167,Holding Object,809,210,915,280,106,70,312,313,312,335,False
235,335,11.166667,00:00:11.167,Holding Object,1111,138,1240,244,129,106,312,313,312,335,False
236,335,11.166667,00:00:11.167,No Interaction,1290,83,1364,162,74,79,312,313,312,335,False
237,335,11.166667,00:00:11.167,No Interaction,1440,82,1524,127,84,45,312,313,312,335,False
238,335,11.166667,00:00:11.167,No Interaction,1538,146,1612,231,74,85,312,313,312,335,False
239,335,11.166667,00:00:11.167,Holding Object,1638,211,1902,451,264,240,312,313,312,335,False
240,335,11.166667,00:00:11.167,No Interaction,464,282,562,403,98,121,312,313,312,335,False
241,335,11.166667,00:00:11.167,Holding Object,430,194,491,288,61,94,312,313,312,335,False
242,335,11.166667,00:00:11.167,No Interaction,604,571,668,634,64,63,312,313,312,335,False
243,335,11.166667,00:00:11.167,Holding Object,422,922,592,1012,170,90,312,313,312,335,False
244,335,11.166667,00:00:11.167,Touching Shelf,809,964,856,1010,47,46,312,313,312,335,False
245,335,11.166667,00:00:11.167,Touching Shelf,831,946,888,973,57,27,312,313,312,335,False
246,335,11.166667,00:00:11.167,Touching Shelf,766,883,822,918,56,35,312,313,312,335,False
247,335,11.166667,00:00:11.167,No Interaction,1316,790,1425,860,109,70,312,313,312,335,False
248,335,11.166667,00:00:11.167,Touching Shelf,1274,668,1370,752,96,84,312,313,312,335,False
249,335,11.166667,00:00:11.167,Touching Shelf,1688,670,1852,766,164,96,312,313,312,335,False
250,336,11.2,00:00:11.200,No Interaction,408,322,498,433,90,111,336,337,336,359,True
251,336,11.2,00:00:11.200,Holding Object,360,230,422,313,62,83,336,337,336,359,True
252,336,11.2,00:00:11.200,No Interaction,634,249,725,313,91,64,336,337,336,359,True
253,336,11.2,00:00:11.200,No Interaction,870,259,978,325,108,66,336,337,336,359,True
254,336,11.2,00:00:11.200,Holding Object,742,247,862,323,120,76,336,337,336,359,True
255,336,11.2,00:00:11.200,Holding Object,1045,165,1170,279,125,114,336,337,336,359,True
256,336,11.2,00:00:11.200,No Interaction,1226,118,1291,199,65,81,336,337,336,359,True
257,336,11.2,00:00:11.200,No Interaction,1474,173,1554,265,80,92,336,337,336,359,True
258,336,11.2,00:00:11.200,No Interaction,1376,119,1460,165,84,46,336,337,336,359,True
259,336,11.2,00:00:11.200,Holding Object,1566,248,1859,488,293,240,336,337,336,359,True
260,336,11.2,00:00:11.200,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,True
261,336,11.2,00:00:11.200,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,True
262,336,11.2,00:00:11.200,No Interaction,1252,827,1384,901,132,74,336,337,336,359,True
263,336,11.2,00:00:11.200,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,True
264,336,11.2,00:00:11.200,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,True
265,336,11.2,00:00:11.200,Touching Shelf,708,922,759,955,51,33,336,337,336,359,True
266,336,11.2,00:00:11.200,Holding Object,356,953,534,1048,178,95,336,337,336,359,True
267,336,11.2,00:00:11.200,No Interaction,539,613,606,674,67,61,336,337,336,359,True
250,337,11.233333,00:00:11.233,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,337,11.233333,00:00:11.233,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,337,11.233333,00:00:11.233,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,337,11.233333,00:00:11.233,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,337,11.233333,00:00:11.233,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,337,11.233333,00:00:11.233,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,337,11.233333,00:00:11.233,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
257,337,11.233333,00:00:11.233,No Interaction,1474,173,1554,265,80,92,336,337,336,359,False
258,337,11.233333,00:00:11.233,No Interaction,1376,119,1460,165,84,46,336,337,336,359,False
259,337,11.233333,00:00:11.233,Holding Object,1566,248,1859,488,293,240,336,337,336,359,False
260,337,11.233333,00:00:11.233,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,False
261,337,11.233333,00:00:11.233,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,False
262,337,11.233333,00:00:11.233,No Interaction,1252,827,1384,901,132,74,336,337,336,359,False
263,337,11.233333,00:00:11.233,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,False
264,337,11.233333,00:00:11.233,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,False
265,337,11.233333,00:00:11.233,Touching Shelf,708,922,759,955,51,33,336,337,336,359,False
266,337,11.233333,00:00:11.233,Holding Object,356,953,534,1048,178,95,336,337,336,359,False
267,337,11.233333,00:00:11.233,No Interaction,539,613,606,674,67,61,336,337,336,359,False
250,338,11.266667,00:00:11.267,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,338,11.266667,00:00:11.267,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,338,11.266667,00:00:11.267,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,338,11.266667,00:00:11.267,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,338,11.266667,00:00:11.267,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,338,11.266667,00:00:11.267,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,338,11.266667,00:00:11.267,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
257,338,11.266667,00:00:11.267,No Interaction,1474,173,1554,265,80,92,336,337,336,359,False
258,338,11.266667,00:00:11.267,No Interaction,1376,119,1460,165,84,46,336,337,336,359,False
259,338,11.266667,00:00:11.267,Holding Object,1566,248,1859,488,293,240,336,337,336,359,False
260,338,11.266667,00:00:11.267,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,False
261,338,11.266667,00:00:11.267,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,False
262,338,11.266667,00:00:11.267,No Interaction,1252,827,1384,901,132,74,336,337,336,359,False
263,338,11.266667,00:00:11.267,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,False
264,338,11.266667,00:00:11.267,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,False
265,338,11.266667,00:00:11.267,Touching Shelf,708,922,759,955,51,33,336,337,336,359,False
266,338,11.266667,00:00:11.267,Holding Object,356,953,534,1048,178,95,336,337,336,359,False
267,338,11.266667,00:00:11.267,No Interaction,539,613,606,674,67,61,336,337,336,359,False
250,339,11.3,00:00:11.300,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,339,11.3,00:00:11.300,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,339,11.3,00:00:11.300,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,339,11.3,00:00:11.300,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,339,11.3,00:00:11.300,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,339,11.3,00:00:11.300,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,339,11.3,00:00:11.300,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
257,339,11.3,00:00:11.300,No Interaction,1474,173,1554,265,80,92,336,337,336,359,False
258,339,11.3,00:00:11.300,No Interaction,1376,119,1460,165,84,46,336,337,336,359,False
259,339,11.3,00:00:11.300,Holding Object,1566,248,1859,488,293,240,336,337,336,359,False
260,339,11.3,00:00:11.300,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,False
261,339,11.3,00:00:11.300,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,False
262,339,11.3,00:00:11.300,No Interaction,1252,827,1384,901,132,74,336,337,336,359,False
263,339,11.3,00:00:11.300,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,False
264,339,11.3,00:00:11.300,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,False
265,339,11.3,00:00:11.300,Touching Shelf,708,922,759,955,51,33,336,337,336,359,False
266,339,11.3,00:00:11.300,Holding Object,356,953,534,1048,178,95,336,337,336,359,False
267,339,11.3,00:00:11.300,No Interaction,539,613,606,674,67,61,336,337,336,359,False
250,340,11.333333,00:00:11.333,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,340,11.333333,00:00:11.333,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,340,11.333333,00:00:11.333,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,340,11.333333,00:00:11.333,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,340,11.333333,00:00:11.333,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,340,11.333333,00:00:11.333,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,340,11.333333,00:00:11.333,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
257,340,11.333333,00:00:11.333,No Interaction,1474,173,1554,265,80,92,336,337,336,359,False
258,340,11.333333,00:00:11.333,No Interaction,1376,119,1460,165,84,46,336,337,336,359,False
259,340,11.333333,00:00:11.333,Holding Object,1566,248,1859,488,293,240,336,337,336,359,False
260,340,11.333333,00:00:11.333,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,False
261,340,11.333333,00:00:11.333,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,False
262,340,11.333333,00:00:11.333,No Interaction,1252,827,1384,901,132,74,336,337,336,359,False
263,340,11.333333,00:00:11.333,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,False
264,340,11.333333,00:00:11.333,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,False
265,340,11.333333,00:00:11.333,Touching Shelf,708,922,759,955,51,33,336,337,336,359,False
266,340,11.333333,00:00:11.333,Holding Object,356,953,534,1048,178,95,336,337,336,359,False
267,340,11.333333,00:00:11.333,No Interaction,539,613,606,674,67,61,336,337,336,359,False
250,341,11.366667,00:00:11.367,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,341,11.366667,00:00:11.367,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,341,11.366667,00:00:11.367,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,341,11.366667,00:00:11.367,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,341,11.366667,00:00:11.367,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,341,11.366667,00:00:11.367,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,341,11.366667,00:00:11.367,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
257,341,11.366667,00:00:11.367,No Interaction,1474,173,1554,265,80,92,336,337,336,359,False
258,341,11.366667,00:00:11.367,No Interaction,1376,119,1460,165,84,46,336,337,336,359,False
259,341,11.366667,00:00:11.367,Holding Object,1566,248,1859,488,293,240,336,337,336,359,False
260,341,11.366667,00:00:11.367,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,False
261,341,11.366667,00:00:11.367,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,False
262,341,11.366667,00:00:11.367,No Interaction,1252,827,1384,901,132,74,336,337,336,359,False
263,341,11.366667,00:00:11.367,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,False
264,341,11.366667,00:00:11.367,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,False
265,341,11.366667,00:00:11.367,Touching Shelf,708,922,759,955,51,33,336,337,336,359,False
266,341,11.366667,00:00:11.367,Holding Object,356,953,534,1048,178,95,336,337,336,359,False
267,341,11.366667,00:00:11.367,No Interaction,539,613,606,674,67,61,336,337,336,359,False
250,342,11.4,00:00:11.400,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,342,11.4,00:00:11.400,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,342,11.4,00:00:11.400,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,342,11.4,00:00:11.400,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,342,11.4,00:00:11.400,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,342,11.4,00:00:11.400,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,342,11.4,00:00:11.400,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
257,342,11.4,00:00:11.400,No Interaction,1474,173,1554,265,80,92,336,337,336,359,False
258,342,11.4,00:00:11.400,No Interaction,1376,119,1460,165,84,46,336,337,336,359,False
259,342,11.4,00:00:11.400,Holding Object,1566,248,1859,488,293,240,336,337,336,359,False
260,342,11.4,00:00:11.400,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,False
261,342,11.4,00:00:11.400,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,False
262,342,11.4,00:00:11.400,No Interaction,1252,827,1384,901,132,74,336,337,336,359,False
263,342,11.4,00:00:11.400,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,False
264,342,11.4,00:00:11.400,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,False
265,342,11.4,00:00:11.400,Touching Shelf,708,922,759,955,51,33,336,337,336,359,False
266,342,11.4,00:00:11.400,Holding Object,356,953,534,1048,178,95,336,337,336,359,False
267,342,11.4,00:00:11.400,No Interaction,539,613,606,674,67,61,336,337,336,359,False
250,343,11.433333,00:00:11.433,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,343,11.433333,00:00:11.433,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,343,11.433333,00:00:11.433,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,343,11.433333,00:00:11.433,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,343,11.433333,00:00:11.433,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,343,11.433333,00:00:11.433,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,343,11.433333,00:00:11.433,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
257,343,11.433333,00:00:11.433,No Interaction,1474,173,1554,265,80,92,336,337,336,359,False
258,343,11.433333,00:00:11.433,No Interaction,1376,119,1460,165,84,46,336,337,336,359,False
259,343,11.433333,00:00:11.433,Holding Object,1566,248,1859,488,293,240,336,337,336,359,False
260,343,11.433333,00:00:11.433,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,False
261,343,11.433333,00:00:11.433,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,False
262,343,11.433333,00:00:11.433,No Interaction,1252,827,1384,901,132,74,336,337,336,359,False
263,343,11.433333,00:00:11.433,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,False
264,343,11.433333,00:00:11.433,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,False
265,343,11.433333,00:00:11.433,Touching Shelf,708,922,759,955,51,33,336,337,336,359,False
266,343,11.433333,00:00:11.433,Holding Object,356,953,534,1048,178,95,336,337,336,359,False
267,343,11.433333,00:00:11.433,No Interaction,539,613,606,674,67,61,336,337,336,359,False
250,344,11.466667,00:00:11.467,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,344,11.466667,00:00:11.467,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,344,11.466667,00:00:11.467,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,344,11.466667,00:00:11.467,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,344,11.466667,00:00:11.467,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,344,11.466667,00:00:11.467,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,344,11.466667,00:00:11.467,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
257,344,11.466667,00:00:11.467,No Interaction,1474,173,1554,265,80,92,336,337,336,359,False
258,344,11.466667,00:00:11.467,No Interaction,1376,119,1460,165,84,46,336,337,336,359,False
259,344,11.466667,00:00:11.467,Holding Object,1566,248,1859,488,293,240,336,337,336,359,False
260,344,11.466667,00:00:11.467,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,False
261,344,11.466667,00:00:11.467,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,False
262,344,11.466667,00:00:11.467,No Interaction,1252,827,1384,901,132,74,336,337,336,359,False
263,344,11.466667,00:00:11.467,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,False
264,344,11.466667,00:00:11.467,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,False
265,344,11.466667,00:00:11.467,Touching Shelf,708,922,759,955,51,33,336,337,336,359,False
266,344,11.466667,00:00:11.467,Holding Object,356,953,534,1048,178,95,336,337,336,359,False
267,344,11.466667,00:00:11.467,No Interaction,539,613,606,674,67,61,336,337,336,359,False
250,345,11.5,00:00:11.500,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,345,11.5,00:00:11.500,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,345,11.5,00:00:11.500,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,345,11.5,00:00:11.500,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,345,11.5,00:00:11.500,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,345,11.5,00:00:11.500,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,345,11.5,00:00:11.500,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
257,345,11.5,00:00:11.500,No Interaction,1474,173,1554,265,80,92,336,337,336,359,False
258,345,11.5,00:00:11.500,No Interaction,1376,119,1460,165,84,46,336,337,336,359,False
259,345,11.5,00:00:11.500,Holding Object,1566,248,1859,488,293,240,336,337,336,359,False
260,345,11.5,00:00:11.500,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,False
261,345,11.5,00:00:11.500,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,False
262,345,11.5,00:00:11.500,No Interaction,1252,827,1384,901,132,74,336,337,336,359,False
263,345,11.5,00:00:11.500,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,False
264,345,11.5,00:00:11.500,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,False
265,345,11.5,00:00:11.500,Touching Shelf,708,922,759,955,51,33,336,337,336,359,False
266,345,11.5,00:00:11.500,Holding Object,356,953,534,1048,178,95,336,337,336,359,False
267,345,11.5,00:00:11.500,No Interaction,539,613,606,674,67,61,336,337,336,359,False
250,346,11.533333,00:00:11.533,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,346,11.533333,00:00:11.533,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,346,11.533333,00:00:11.533,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,346,11.533333,00:00:11.533,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,346,11.533333,00:00:11.533,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,346,11.533333,00:00:11.533,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,346,11.533333,00:00:11.533,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
257,346,11.533333,00:00:11.533,No Interaction,1474,173,1554,265,80,92,336,337,336,359,False
258,346,11.533333,00:00:11.533,No Interaction,1376,119,1460,165,84,46,336,337,336,359,False
259,346,11.533333,00:00:11.533,Holding Object,1566,248,1859,488,293,240,336,337,336,359,False
260,346,11.533333,00:00:11.533,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,False
261,346,11.533333,00:00:11.533,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,False
262,346,11.533333,00:00:11.533,No Interaction,1252,827,1384,901,132,74,336,337,336,359,False
263,346,11.533333,00:00:11.533,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,False
264,346,11.533333,00:00:11.533,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,False
265,346,11.533333,00:00:11.533,Touching Shelf,708,922,759,955,51,33,336,337,336,359,False
266,346,11.533333,00:00:11.533,Holding Object,356,953,534,1048,178,95,336,337,336,359,False
267,346,11.533333,00:00:11.533,No Interaction,539,613,606,674,67,61,336,337,336,359,False
250,347,11.566667,00:00:11.567,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,347,11.566667,00:00:11.567,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,347,11.566667,00:00:11.567,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,347,11.566667,00:00:11.567,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,347,11.566667,00:00:11.567,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,347,11.566667,00:00:11.567,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,347,11.566667,00:00:11.567,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
257,347,11.566667,00:00:11.567,No Interaction,1474,173,1554,265,80,92,336,337,336,359,False
258,347,11.566667,00:00:11.567,No Interaction,1376,119,1460,165,84,46,336,337,336,359,False
259,347,11.566667,00:00:11.567,Holding Object,1566,248,1859,488,293,240,336,337,336,359,False
260,347,11.566667,00:00:11.567,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,False
261,347,11.566667,00:00:11.567,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,False
262,347,11.566667,00:00:11.567,No Interaction,1252,827,1384,901,132,74,336,337,336,359,False
263,347,11.566667,00:00:11.567,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,False
264,347,11.566667,00:00:11.567,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,False
265,347,11.566667,00:00:11.567,Touching Shelf,708,922,759,955,51,33,336,337,336,359,False
266,347,11.566667,00:00:11.567,Holding Object,356,953,534,1048,178,95,336,337,336,359,False
267,347,11.566667,00:00:11.567,No Interaction,539,613,606,674,67,61,336,337,336,359,False
250,348,11.6,00:00:11.600,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,348,11.6,00:00:11.600,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,348,11.6,00:00:11.600,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,348,11.6,00:00:11.600,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,348,11.6,00:00:11.600,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,348,11.6,00:00:11.600,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,348,11.6,00:00:11.600,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
257,348,11.6,00:00:11.600,No Interaction,1474,173,1554,265,80,92,336,337,336,359,False
258,348,11.6,00:00:11.600,No Interaction,1376,119,1460,165,84,46,336,337,336,359,False
259,348,11.6,00:00:11.600,Holding Object,1566,248,1859,488,293,240,336,337,336,359,False
260,348,11.6,00:00:11.600,Touching Shelf,1621,704,1788,804,167,100,336,337,336,359,False
261,348,11.6,00:00:11.600,Touching Shelf,1208,706,1301,789,93,83,336,337,336,359,False
262,348,11.6,00:00:11.600,No Interaction,1252,827,1384,901,132,74,336,337,336,359,False
263,348,11.6,00:00:11.600,Touching Shelf,745,997,792,1039,47,42,336,337,336,359,False
264,348,11.6,00:00:11.600,Touching Shelf,766,983,821,1007,55,24,336,337,336,359,False
265,348,11.6,00:00:11.600,Touching Shelf,708,922,759,955,51,33,336,337,336,359,False
266,348,11.6,00:00:11.600,Holding Object,356,953,534,1048,178,95,336,337,336,359,False
267,348,11.6,00:00:11.600,No Interaction,539,613,606,674,67,61,336,337,336,359,False
250,349,11.633333,00:00:11.633,No Interaction,408,322,498,433,90,111,336,337,336,359,False
251,349,11.633333,00:00:11.633,Holding Object,360,230,422,313,62,83,336,337,336,359,False
252,349,11.633333,00:00:11.633,No Interaction,634,249,725,313,91,64,336,337,336,359,False
253,349,11.633333,00:00:11.633,No Interaction,870,259,978,325,108,66,336,337,336,359,False
254,349,11.633333,00:00:11.633,Holding Object,742,247,862,323,120,76,336,337,336,359,False
255,349,11.633333,00:00:11.633,Holding Object,1045,165,1170,279,125,114,336,337,336,359,False
256,349,11.633333,00:00:11.633,No Interaction,1226,118,1291,199,65,81,336,337,336,359,False
